DATA rows=2197760 orders=1237 riders=3499 bundles=231870 load_sec=2.13014
DUAL lower=5634.7899164948 sec=4.427450713
INITIAL cost=551401332.68387 artificial=30 sec=4.54108107
BEST it=1 cost=533021474.72109 artificial=29 nodes=10001 sec=4.937420989
BEST it=2 cost=459502277.39355 artificial=25 nodes=20002 sec=4.998691755
BEST it=3 cost=422742546.69332 artificial=23 nodes=30003 sec=5.5040113
BEST it=4 cost=385982888.91803 artificial=21 nodes=40004 sec=5.873826237
BEST it=5 cost=367603159.42834 artificial=20 nodes=50005 sec=6.259130807
BEST it=6 cost=349223313.34401 artificial=19 nodes=60006 sec=6.657389842
BEST it=7 cost=294083875.52158 artificial=16 nodes=70007 sec=6.748905061
BEST it=8 cost=275704088.64574 artificial=15 nodes=80008 sec=7.155287108
BEST it=9 cost=257324243.57909 artificial=14 nodes=87785 sec=7.34167386
BEST it=10 cost=238944429.5249 artificial=13 nodes=96619 sec=7.425430914
BEST it=11 cost=220564637.70018 artificial=12 nodes=106620 sec=7.488185925
BEST it=12 cost=202184843.91098 artificial=11 nodes=116621 sec=7.595910584
BEST it=13 cost=183804961.53082 artificial=10 nodes=118195 sec=7.626801815
BEST it=14 cost=165425159.62737 artificial=9 nodes=128196 sec=7.670565011
BEST it=15 cost=147045320.30542 artificial=8 nodes=138197 sec=8.074032813
BEST it=16 cost=128665538.07663 artificial=7 nodes=148198 sec=8.148271923
BEST it=17 cost=110285731.17325 artificial=6 nodes=148964 sec=8.196249846
BEST it=18 cost=91905958.273335 artificial=5 nodes=158965 sec=8.241638548
BEST it=19 cost=91905956.237726 artificial=5 nodes=168966 sec=8.39445261
BEST it=20 cost=73526182.901799 artificial=4 nodes=178967 sec=8.536038392
BEST it=21 cost=55146399.310379 artificial=3 nodes=188968 sec=8.938550924
BEST it=22 cost=55146385.23169 artificial=3 nodes=198969 sec=9.311605366
BEST it=23 cost=36766553.408423 artificial=2 nodes=208970 sec=9.360437654
BEST it=24 cost=36766533.89968 artificial=2 nodes=218971 sec=9.748053766
BEST it=26 cost=18386748.950168 artificial=1 nodes=238973 sec=9.873153661
BEST it=27 cost=6962.0039639236 artificial=0 nodes=248974 sec=10.284719692
BEST it=28 cost=6939.3383194792 artificial=0 nodes=248982 sec=10.286874846
BEST it=29 cost=6938.0546083681 artificial=0 nodes=249037 sec=10.291103409
BEST it=30 cost=6738.8662513344 artificial=0 nodes=249454 sec=10.3860577
BEST it=31 cost=6678.0223957788 artificial=0 nodes=251054 sec=10.431074441
BEST it=32 cost=6674.3063957788 artificial=0 nodes=251067 sec=10.434747463
BEST it=34 cost=6660.6468989534 artificial=0 nodes=253160 sec=10.448186095
BEST it=35 cost=6655.9195656201 artificial=0 nodes=253178 sec=10.451948189
BEST it=36 cost=6641.8305773966 artificial=0 nodes=253286 sec=10.465130467
BEST it=37 cost=6621.7185662855 artificial=0 nodes=253306 sec=10.469852044
BEST it=38 cost=6601.0148107299 artificial=0 nodes=253317 sec=10.471974498
BEST it=39 cost=6576.3096453345 artificial=0 nodes=253348 sec=10.474650058
BEST it=41 cost=6546.6739897789 artificial=0 nodes=257357 sec=10.853625071
BEST it=42 cost=6533.3469231123 artificial=0 nodes=257759 sec=11.015548574
BEST it=43 cost=6497.9362699368 artificial=0 nodes=257789 sec=11.025759939
BEST it=45 cost=6454.3990941853 artificial=0 nodes=261791 sec=11.289011224
BEST it=47 cost=6453.6007680267 artificial=0 nodes=261804 sec=11.296646335
BEST it=48 cost=6427.3877157544 artificial=0 nodes=262029 sec=11.303837301
BEST it=49 cost=6407.2270346709 artificial=0 nodes=262124 sec=11.306839209
BEST it=50 cost=6378.1988431162 artificial=0 nodes=262133 sec=11.310188554
BEST it=51 cost=6354.5279717068 artificial=0 nodes=266134 sec=11.703881027
