DATA rows=3813807 orders=1238 riders=3675 bundles=354681 load_sec=3.50557
DUAL lower=5147.7891826596 sec=7.433372084
INITIAL cost=69603550.867072 artificial=6 sec=7.550332616
BEST it=1 cost=58004005.040107 artificial=5 nodes=10001 sec=7.94610505
BEST it=2 cost=46404443.809243 artificial=4 nodes=20002 sec=8.024750853
BEST it=3 cost=34804986.7501 artificial=3 nodes=30003 sec=8.387016502
BEST it=4 cost=34804980.183015 artificial=3 nodes=40004 sec=8.746544066
BEST it=5 cost=23205490.10955 artificial=2 nodes=47431 sec=8.862247597
BEST it=6 cost=11606008.595707 artificial=1 nodes=47952 sec=8.871102114
BEST it=7 cost=6531.695564946 artificial=0 nodes=51155 sec=8.93950176
BEST it=8 cost=6474.3747876128 artificial=0 nodes=55156 sec=9.313916594
BEST it=9 cost=6472.5355876128 artificial=0 nodes=55487 sec=9.324595621
BEST it=10 cost=6446.7909431684 artificial=0 nodes=56621 sec=9.505429209
BEST it=11 cost=6423.2133154954 artificial=0 nodes=60622 sec=9.894099866
BEST it=12 cost=6408.7076877089 artificial=0 nodes=60653 sec=9.897253719
BEST it=13 cost=6399.7927321533 artificial=0 nodes=60671 sec=9.900844373
BEST it=14 cost=6394.5647321533 artificial=0 nodes=60676 sec=9.904443683
BEST it=16 cost=6370.0656097475 artificial=0 nodes=60713 sec=9.927520838
BEST it=17 cost=6356.8895126343 artificial=0 nodes=64714 sec=10.63795036
BEST it=18 cost=6338.3197590395 artificial=0 nodes=68715 sec=11.322634754
BEST it=19 cost=6301.0018023729 artificial=0 nodes=68767 sec=11.327043477
BEST it=20 cost=6286.3485730509 artificial=0 nodes=68776 sec=11.331847197
BEST it=21 cost=6226.4789315694 artificial=0 nodes=72777 sec=11.700806067
BEST it=22 cost=6215.6249315694 artificial=0 nodes=72792 sec=11.705131373
BEST it=24 cost=6184.4098951729 artificial=0 nodes=80794 sec=12.373464623
BEST it=25 cost=6171.1307728901 artificial=0 nodes=84795 sec=12.480717527
BEST it=27 cost=6145.661220865 artificial=0 nodes=84868 sec=12.487190262
BEST it=29 cost=6140.6850986428 artificial=0 nodes=85360 sec=12.509426378
BEST it=30 cost=5971.3953527042 artificial=0 nodes=86412 sec=12.684733823
BEST it=31 cost=5957.8132045852 artificial=0 nodes=86852 sec=12.713254137
BEST it=32 cost=5953.6061866515 artificial=0 nodes=86870 sec=12.716245738
BEST it=33 cost=5948.6890755404 artificial=0 nodes=86877 sec=12.718126981
BEST it=34 cost=5941.1194115261 artificial=0 nodes=87023 sec=12.724843771
BEST it=35 cost=5928.3662781928 artificial=0 nodes=89220 sec=12.997413469
BEST it=36 cost=5923.1011987227 artificial=0 nodes=89413 sec=13.027057336
BEST it=37 cost=5857.7673653894 artificial=0 nodes=91041 sec=13.293341165
BEST it=38 cost=5846.7053920442 artificial=0 nodes=95042 sec=13.589602057
BEST it=39 cost=5833.4644690146 artificial=0 nodes=95100 sec=13.596998517
BEST it=40 cost=5831.7092690146 artificial=0 nodes=95164 sec=13.600157629
BEST it=41 cost=5831.4084801257 artificial=0 nodes=99165 sec=14.392023262
BEST it=42 cost=5796.1840431985 artificial=0 nodes=99180 sec=14.394288703
BEST it=43 cost=5779.7465704898 artificial=0 nodes=103181 sec=14.765952832
BEST it=44 cost=5764.3254167248 artificial=0 nodes=103895 sec=14.785218219
BEST it=45 cost=5742.0647937363 artificial=0 nodes=104592 sec=14.819729134
BEST it=46 cost=5727.5273381808 artificial=0 nodes=104597 sec=14.822355686
BEST it=47 cost=5722.1816270697 artificial=0 nodes=108598 sec=14.964313295
BEST it=48 cost=5710.6784110731 artificial=0 nodes=108914 sec=14.983110222
BEST it=49 cost=5684.1660110731 artificial=0 nodes=108941 sec=14.987173508
BEST it=50 cost=5668.4728221842 artificial=0 nodes=108947 sec=14.990637972
BEST it=51 cost=5650.165047083 artificial=0 nodes=108959 sec=15.004598619
BEST it=53 cost=5633.7207804163 artificial=0 nodes=113034 sec=15.371780946
BEST it=54 cost=5604.1410307925 artificial=0 nodes=113099 sec=15.377613129
BEST it=55 cost=5603.617686348 artificial=0 nodes=113248 sec=15.408369593
BEST it=56 cost=5593.1829524805 artificial=0 nodes=113854 sec=15.432538366
BEST it=57 cost=5576.0021190493 artificial=0 nodes=117855 sec=15.829292101
BEST it=58 cost=5498.3069039678 artificial=0 nodes=121856 sec=16.340045687
BEST it=59 cost=5494.6353039678 artificial=0 nodes=122276 sec=16.357501843
BEST it=60 cost=5460.5941976186 artificial=0 nodes=122287 sec=16.408837879
BEST it=62 cost=5438.2029007899 artificial=0 nodes=126302 sec=16.602163487
BEST it=64 cost=5423.1772230121 artificial=0 nodes=126493 sec=16.60709936
BEST it=65 cost=5422.989211901 artificial=0 nodes=126500 sec=16.612110078
BEST it=67 cost=5420.7070341233 artificial=0 nodes=126552 sec=16.705775348
BEST it=68 cost=5407.795711901 artificial=0 nodes=126588 sec=16.708993826
BEST it=69 cost=5403.6554373129 artificial=0 nodes=126605 sec=16.714379943
BEST it=71 cost=5397.1134373129 artificial=0 nodes=126623 sec=16.71762045
BEST it=72 cost=5392.5154373129 artificial=0 nodes=126627 sec=16.719291107
BEST it=73 cost=5380.3972103288 artificial=0 nodes=126934 sec=16.965667483
BEST it=74 cost=5376.2863214399 artificial=0 nodes=130935 sec=17.543909721
BEST it=75 cost=5370.6641881066 artificial=0 nodes=131105 sec=17.566046213
BEST it=76 cost=5365.9089769955 artificial=0 nodes=131675 sec=17.636674698
BEST it=77 cost=5364.2423720368 artificial=0 nodes=131687 sec=17.655912592
BEST it=78 cost=5342.4345092661 artificial=0 nodes=131730 sec=17.682075705
BEST it=79 cost=5339.7110648216 artificial=0 nodes=131787 sec=17.685909736
BEST it=80 cost=5339.4737474605 artificial=0 nodes=131796 sec=17.69601511
BEST it=86 cost=5336.7412743055 artificial=0 nodes=131848 sec=17.705615556
BEST it=87 cost=5336.6497743055 artificial=0 nodes=135849 sec=18.208883174
BEST it=90 cost=5334.2190854167 artificial=0 nodes=136062 sec=18.263556545
BEST it=93 cost=5332.4962477558 artificial=0 nodes=136069 sec=18.266496775
BEST it=96 cost=5327.5803477558 artificial=0 nodes=136643 sec=18.283870641
BEST it=101 cost=5317.4841810591 artificial=0 nodes=141258 sec=18.589968476
BEST it=102 cost=5317.3665255036 artificial=0 nodes=141268 sec=18.596174463
BEST it=103 cost=5317.1038143925 artificial=0 nodes=141284 sec=18.626752028
BEST it=106 cost=5313.1733255036 artificial=0 nodes=141480 sec=18.64465419
BEST it=107 cost=5311.7396810591 artificial=0 nodes=141488 sec=18.647947085
BEST it=109 cost=5309.3099986947 artificial=0 nodes=141697 sec=18.669092921
BEST it=110 cost=5309.0860098058 artificial=0 nodes=145698 sec=19.071304218
BEST it=111 cost=5308.8480098058 artificial=0 nodes=146003 sec=19.288600639
BEST it=112 cost=5307.6931234019 artificial=0 nodes=146082 sec=19.332174675
BEST it=114 cost=5307.4768011797 artificial=0 nodes=150090 sec=19.726189297
BEST it=116 cost=5306.0177705316 artificial=0 nodes=150263 sec=19.973178278
BEST it=118 cost=5289.6033520744 artificial=0 nodes=154281 sec=20.853917221
BEST it=120 cost=5289.4828041101 artificial=0 nodes=158283 sec=21.216380004
BEST it=123 cost=5288.8801041101 artificial=0 nodes=158334 sec=21.233716123
BEST it=125 cost=5284.9741041101 artificial=0 nodes=158426 sec=21.243702952
BEST it=129 cost=5282.8536041101 artificial=0 nodes=162470 sec=22.37269589
BEST it=130 cost=5282.5689336784 artificial=0 nodes=162526 sec=22.421067013
BEST it=142 cost=5282.0851513223 artificial=0 nodes=166804 sec=22.866427231
BEST it=145 cost=5281.6921624334 artificial=0 nodes=171098 sec=23.263841927
BEST it=147 cost=5279.6174291001 artificial=0 nodes=171116 sec=23.270004634
BEST it=150 cost=5274.3859068779 artificial=0 nodes=171900 sec=23.378906127
BEST it=156 cost=5274.3138875494 artificial=0 nodes=175928 sec=23.833906951
BEST it=160 cost=5273.5876700891 artificial=0 nodes=179942 sec=24.386655827
