row_id	orders	rider	cost
7480953	6,178	302	2.6525166666666675
7571763	25,62,267	14	2.3865222222222227
7614123	216	309	0.32955555555555627
7660863	7,29	569	6.4099192810457515
7763823	79,139	549	1.3730749740394608
7766463	33,36,188	816	8.8688385994164225
7872571	129,148	417	2.5289000000000001
7941541	12	366	6.5079999999999991
8005741	51,111,169	991	0.026000000000000689
8018550	20	48	0.051344444444444262
8034780	16,59,106	410	6.96
8036460	160,268	706	1.2520777777777776
8080681	26	887	0.067999999999999838
8103271	174	452	0.5420000000000007
8181061	196	25	0.66000000000000014
8244031	219	62	0.75999999999999979
8266382	64	665	2.6758777777777776
8309491	70,246	270	7.4700000000000006
8342161	118,214	922	0.50205555555555492
