row_id	orders	rider	cost
154032	657	2408	0.21061111111111125
156507	1098	2640	1.129999999999999
158179	219	2593	3.1259700854700849
159848	570	71	4.2606777777777785
163703	4	422	1.4884111111111125
166599	614	1796	0.24178840041558924
168364	943	180	3.9180444444444453
168750	1023	1048	0.42399999999999993
180668	812,1245	2575	17.293511111111108
182219	427,612	327	12.133600000000001
183702	92	3401	0.50400000000000134
183965	133	878	3.9600000000000004
187218	805	2833	2.0760000000000005
196640	54	1025	0.1140000000000001
198816	517	797	2.968
200517	823	1777	0.060000000000000497
204387	569,694,1110,1235	476	16.34
204680	421	1460	1.274800000000001
204866	481	1728	7.1940000000000035
205020	521	2118	3.2899999999999991
210572	370	1281	7.729511111111111
211664	568	2384	4.0038777777777792
212446	715	3122	9.2260000000000009
214906	1131	2237	0.30999999999999961
216003	468,881,903	3084	7.1800999999999995
216621	239	2527	0.83000000000000007
216989	345	1199	0.55400000000000027
217612	449	2432	0.95284444444444549
219953	66,298,766	3319	15.151999999999999
223058	243	1001	3.3624222222222215
224664	576	2251	5.7189444444444462
225739	278,506,665,927	2476	18.054166666666671
226544	985	1785	10.674033333333334
227132	160,703	1065	1.7259999999999991
230014	402	2548	13.834000000000001
231684	303,1144,1243	1904	16.552000000000003
232378	237,397	1079	8.0084999999999997
233390	1041	1921	9.2460000000000004
238761	777	532	4.8835111111111127
241507	399,851	1433	3.367942104684174
244723	1021,1067	1235	4.6572111111111116
248467	67	2329	0.76399999999999935
249520	248	186	3.7460000000000004
249852	305	2884	8.6539999999999999
250982	514,763,1027	1990	22.812100000000004
251996	340,552,872	2800	10.856000000000002
254830	1224	3359	4.4040000000000008
256761	317	3160	0.52999999999999936
257076	376	1850	1.8300000000000001
258399	622	2449	4.1540000000000026
258773	700	1970	1.76671111111111
260298	1008	1020	1.870000000000001
260340	1012	3467	12.530000000000001
261404	1020,1037,1177	2198	4.9220000000000006
262244	166,297,682,1096	1376	26.424177777777782
262680	210	243	1.1860000000000026
265807	773	2729	2.3719999999999999
266332	406,762,934	709	4.3759999999999994
270157	400	2009	5.968
270459	466	1007	21.076000000000001
270486	642,1093	2794	9.0419999999999998
270712	522	314	4.0000000000000018
271209	45,439	2620	4.0839999999999996
274196	1145	1111	15.762
275736	227	751	3.9640000000000022
277121	500	150	1.3560555555555542
278371	742	3096	5.218
279005	341,1015	164	7.5628444444444467
279964	327,691	1495	4.6619999999999999
280688	1149	3191	1.5313444444444446
281263	16	1954	1.1211620924123005
281547	57	1559	11.828000000000003
282508	1034,1181	686	5.519836608863196
284669	707	2872	2.0020000000000007
284961	778	726	5.4199999999999999
294290	55	3120	3.4666444444444449
297360	768	1839	0.89599999999999902
306452	1213	3329	0.27481111111111073
306817	34	1280	1.3719999999999999
309287	431,1228	1064	21.698000000000004
310601	739,1002	3005	8.8658777777777793
314111	118	943	8.3511111111111109
314378	184	2037	13.798588888888872
314544	217	2450	0.47600000000000087
316452	442,1122	2032	5.7599999999999998
317521	181,1038	609	3.424722222222222
318213	904	2043	0.15556666666666605
320867	72,679	1865	7.9020000000000001
321328	260	566	12.502000000000002
322248	991,1063	3285	4.7360000000000007
323035	573	932	5.4828444444444466
324092	747	116	0.0038555555555583876
328520	412	1086	0.064000000000000057
328606	437	264	14.824000000000002
330103	732	2478	4.6608666666666672
332777	1137,1171	1574	9.2892999999999972
333355	87	3176	10.800000000000001
335769	589	1094	0.43399999999999928
336015	620	1873	0.87999999999999901
337555	885	2293	4.5679999999999996
338001	956	1918	9.3379999999999992
340050	127	1776	8.0419999999999998
340659	238	3301	0.24399999999999977
341924	28,423,950,1106	2045	30.470711111111115
342802	687	2016	8.5051111111111126
344926	750,926	2019	5.7163961578400837
345413	1203	1967	1.8820000000000008
348221	533	3351	4.5028999999999995
349906	844	2343	0.33145555555555645
355201	164,566	1408	13.252000000000002
359746	539,886,923	1716	6.4240000000000013
360892	15,1252	2941	5.088000000000001
363458	862	1377	10.186
365225	667,1161	3144	7.3537333333333335
366447	162	305	21.172944444444447
371744	1124	2438	7.1703407407407438
373299	204	3306	0.54400000000000048
374129	76,205,951,965	2784	25.331624593998196
376849	882	449	2.0883230046948325
378393	1150	1558	2.2279999999999998
378432	1154	644	4.6921000000000008
384329	765,1085	2707	7.6896111111111125
386727	276	506	3.6099999999999994
387282	353	2232	7.2480555555555544
389545	124,542,1040,1121	2549	21.012488888888889
389744	832	2004	3.8940000000000015
390510	964	1632	0.19454444444444438
391285	35,499,776,1192	442	14.940000000000001
404035	1016	3354	0.54800000000000004
404472	1082	2825	12.106000000000002
408875	698	3073	3.8136111111111104
410672	995	1739	2.4920444444444456
410770	1013	2104	2.5337333333333327
412126	1231	1421	12.981999999999999
417434	998	3175	11.237591282051282
418542	0	2992	16.102
418718	470,748,841,864	3214	13.940000000000001
422617	420,987	2424	3.9047999999999998
424519	1061	1658	13.268000000000001
428535	64,619,708,878	1588	27.265599999999999
430318	22,391,545,779	739	64.404977777777788
431116	1189	2026	0.41024444444444458
432159	125	172	6.5480000000000009
434006	511	1926	21.946000000000002
436856	1024	2386	3.194
437775	1151	3099	3.0880000000000005
438378	40	1014	4.1034616279069773
438393	43	2822	-0.93283333333333429
439112	141,1114,1172	1283	10.280000000000001
440738	482	1374	1.3600000000000012
445594	163,172,918	431	12.18
446195	253	2864	1.1259999999999999
452329	234	2404	6.2313333333333318
452567	168,465,519,1014	2145	9.8466777777777779
453307	815,1147,1204	2651	9.706911111111113
458298	97	119	0.57337777777777732
463054	1046	1868	0.64000000000000057
463552	1125	1670	3.2140000000000004
464809	147	2572	1.5840000000000001
475438	944	1772	2.4580000000000002
481567	901	280	3.9899999999999993
481869	952	1598	4.742
483616	51	2140	4.355999999999999
485108	409	1447	3.5088870787598747
485278	441	905	14.188000000000001
486407	662	3234	4.2347222222222216
487167	827	2341	0.88599999999999923
487645	902	1017	1.2055675736961455
490159	126	2179	8.2020000000000017
490171	128	1953	6.2827333333333328
491586	366	1717	1.2130666666666681
492043	448	2510	3.0267993306559555
492671	595	455	18.564
492906	621	1192	3.2803999999999989
493653	760	1449	0.32600000000000051
493803	781	393	4.2560000000000002
494036	10,571,1025	582	10.338000000000001
496064	1156	1212	4.5680000000000005
497921	155,414,961	646	19.781255555555557
499570	605	1319	0.45800000000000018
500420	785,880,1017,1225	2629	24.261911111111111
502026	1081	573	0.28329999999999878
502539	1160	1190	9.6404111111111099
503648	150	539	1.9720000000000004
507823	945	1993	4.1314424371294916
509631	31	42	0.91999999999999993
511284	328	88	12.706000000000001
512020	458	2126	2.1446222222222211
512276	647,817,924	1620	27.248177777777784
512617	578	252	1.4320000000000002
512883	610	1797	0.90616803248431488
519353	562	978	17.108000000000001
521552	949	93	3.6333664597979043
524185	189	1155	28.31460966183575
525248	185,1183	3257	10.852000000000002
525819	290,516	2592	1.276
528390	976	2087	10.926000000000002
532053	70,419,876	1167	15.558
532537	524	1351	10.795999999999999
532912	617	1189	16.343977777777777
534126	225,351,751	863	8.6573444444444441
535602	1070	296	2.0220000000000002
535764	1091	497	7.5920000000000005
538998	494	2817	15.336000000000002
539396	567	1916	9.9500000000000011
543572	893,1166	3269	7.9319033093626059
549657	299,677,921,981	1939	33.048144444444446
550345	182	1468	4.5139999999999993
551320	374	2345	16.521999999999998
552076	538	2418	6.6530000000000014
555152	1226,1238	962	9.4039999999999999
558858	488	26	0.57000000000000028
560036	474,835,869,917	2010	17.996000000000006
562874	357,416	2204	1.9999999999999998
563587	41,789	521	10.401827160493827
564055	289	1203	0.37000000000000011
565128	505	1822	0.22690000000000055
566639	828	3472	0.39400000000000013
567925	1072	1046	5.1020000000000003
572032	597	251	4.6585444444444448
574073	977	2310	14.292
574091	980	11	0.81400000000000006
575386	1208	2142	4.0875111111111115
577930	491	3080	1.0475444444444451
581706	358,535	2461	1.7925
582912	255	3173	18.222000000000005
583462	355	2483	0.33999999999999986
585827	752	1931	0.70911111111111103
586239	853	151	7.3077777777777815
588696	63	1456	1.8759999999999994
590666	492	2422	5.5360000000000005
591853	710	1287	7.1479999999999997
592506	837	3000	0.55600000000000005
593941	1108	2662	3.9761555555555566
595077	387,702	3170	7.4457892551578109
595598	192	2634	0.56751111111111241
597615	593	112	10.664000000000001
598434	753	1454	0.19400000000000084
600587	1109	1525	7.6180000000000012
603319	396	236	12.263999999999999
608718	241,684	167	2.3700000000000006
610145	426	1997	6.7021153452685409
612539	875	2599	0.85399999999999998
613228	979	2730	16.454000000000004
615755	216	2381	1.4360000000000002
621498	806,852,1120	970	18.902222222222221
621866	169	940	1.5314333333333323
626542	77,600,1257	769	10.148
626620	1127	400	0.69991111111110971
629933	547	1067	5.6339999999999995
635480	314	972	5.8739999999999997
637590	696	1327	2.4860999999999995
638919	935	3391	0.3019999999999996
640686	23	2866	7.8599999999999994
641657	407,560,1044,1052	625	5.1040000000000001
648998	367	1415	1.4521111111111122
649201	417,1142	705	2.1500000000000004
650864	683	690	0.49600000000000044
657455	741	961	4.9026888888888891
670447	795	2896	2.8422000000000001
671973	1092	274	0.94799999999999995
673115	32	3365	5.4800000000000004
673536	114	1063	4.1060000000000008
674008	244	1083	0.40000000000000036
686095	26	1979	1.1080000000000005
690266	135,714	1174	10.839344444444446
690281	198,1086	2574	7.4700000000000006
691766	1111	1435	3.726
692483	557,653,767,833	2226	30.044400000000003
692489	25	1384	13.470000000000002
693283	188	1520	1.3079999999999998
693299	190	3308	0.17399999999999949
694939	525	1541	0.075611111111110935
696370	116,228	1146	5.3200000000000003
696732	912	3135	0.78399999999999892
696825	929	1867	1.8840000000000003
699326	119	2301	1.9060000000000006
703132	154,413	1895	5.3239999999999998
704677	1198	3018	16.052
707344	20,1089	635	1.1799999999999997
707844	175,411	620	2.016
710464	84,572	3161	25.589777777777783
710553	1128	790	3.6780000000000008
711424	44	1855	1.3704222222222233
714522	627	1197	11.600000000000001
719537	368	2420	1.1719999999999997
723639	29,895	3166	10.050000000000001
730738	1219	530	5.5139999999999993
731863	206	2633	4.2040000000000006
735301	403,810	934	0.65399999999999991
735891	1031	222	13.680000000000001
738423	263,613,1249	2255	28.199777777777779
743924	14	2831	19.184000000000001
744697	145	1383	8.1207777777777768
744764	151	2514	2.2098777777777774
745192	229	3410	1.8474818203221215
746851	585	2080	4.5780000000000021
750764	208,335,553,955	2150	38.972899999999996
752480	343	395	0.49399999999999977
756962	134,350,484	1928	3.6218862523540483
757108	1	715	0.27587777777777756
761335	7,212,378	3157	16.297377777777779
761644	510,946,1236	2368	9.6060000000000016
762547	249,440,583,1246	1202	16.520816666666665
765532	389	1863	17.853377777777776
771461	254	1336	2.5699999999999985
773820	727	679	0.44911111111111213
776493	270,629,676	555	19.431600000000003
776514	1216	52	4.8708888888888886
777652	178	2473	7.7920000000000007
779039	513	3368	0.48290000000000077
779444	582	2751	5.687444444444445
779710	294,764	202	11.670000000000002
783160	59	1075	4.6898777777777783
784461	346	1637	1.5129000000000004
785294	531	76	0.014000000000000012
786389	725	89	5.8780000000000001
787052	834	2454	6.5758111111111113
787783	994	2545	4.7753213572789166
788236	1077	2222	7.2040000000000006
789745	108	3056	0.065361811140899437
794933	1133	1393	5.2233444444444448
797060	905,1035	913	12.84728888888889
797758	1028,1227	3045	2.8140000000000001
798268	123,580,1206	301	5.514000000000002
800485	1136	3448	0.96400000000000041
801729	140	605	3.4480000000000004
802587	344	540	4.5139999999999993
803099	429	234	0.88884444444444466
804130	638	1000	3.4180000000000001
807210	1168	1905	0.38400000000000001
808519	171	3208	3.9639999999999986
811645	686,1193	1961	6.6631111111111112
812304	884	1982	4.9540000000000006
814164	232,757,1011	818	5.4393888888888871
814908	90	3142	11.566000000000003
815202	167	2252	6.8719999999999999
815298	194	1225	1.0540000000000003
816197	361	1692	9.5939999999999994
817962	693	1416	24.184000000000001
820489	1196	2331	3.7230999999999996
823398	590	302	12.552
824088	530,1051	3400	8.5780000000000012
824502	754	2979	0.97409999999999997
825462	968	2619	15.756
825680	1003	3313	12.77
826955	1253	430	3.418000000000001
827509	120	28	19.346000000000004
828965	380	2577	7.0641666666666669
829301	461	919	0.72599999999999998
831266	831	607	4.3650333333333338
831574	892	1076	2.8001000000000009
832513	1056	1429	0.71713333333333229
835840	450	3415	15.013999999999999
838775	695,1179	2624	1.5521000000000009
838972	1099	2239	5.354966666666666
839488	1210	2273	13.336000000000002
840143	85	2603	2.5359999999999996
843823	544,718,726,957	2431	10.216000000000001
845973	326,405	2700	9.0413444444444444
846256	139,267,362	87	25.649155555555559
846709	136,372,1139	1267	13.078444444444445
851862	226,309,311,632	1545	25.004000000000005
853746	38	2103	6.0119777777777763
856123	515	2711	5.5500000000000007
857170	646,730	571	5.270900000000001
857181	337,830,967	952	13.812000000000001
857986	854	1701	4.6739999999999995
858520	937	125	11.302
860370	1141,1255	1994	4.5800000000000001
863699	639	501	5.9239999999999995
863815	336,1083	2689	13.033999999999999
864284	733	1575	0.84799999999999898
865885	1036	3136	5.9032999999999998
865903	1039	242	1.032
866369	1107	1260	10.555999999999999
867094	11	2710	1.4696222222222239
868332	177,322	458	7.9220740740740725
870082	117,235,922,1187	1404	18.373745006242199
873914	30	1689	5.9754444444444452
878954	1064	1173	6.2940000000000005
882644	889,890	2815	13.460000000000003
891920	654,997	2361	13.640000000000001
892145	1054	2275	0.22799999999999976
894397	186	2806	0.45800000000000018
900907	195	2254	11.391999999999999
900934	197	237	1.2326777777777782
901604	307,460,1033	2106	5.96
901775	334	2166	2.3225000000000002
905584	1005	3352	10.724000000000002
906621	1201	653	2.8780000000000001
907229	37	1451	5.4740000000000002
907356	83	2626	3.0579999999999998
908022	273	2175	0.89000000000000057
910383	203,503	2311	6.5922777777777792
910448	658	2113	1.4436111111111098
913407	1239	3075	9.5061201603665513
913617	24	467	6.5360000000000005
914100	101	990	12.789999999999999
914488	369,907,1155	740	6.3508222222222228
914630	202	3167	13.67
914909	265	1969	1.1479999999999997
923601	659	1496	6.2165444444444447
928504	261	1401	0.24599999999999866
928616	277	481	1.145999999999999
928663	279	1828	9.5419999999999998
930598	231,285,480,1074	57	9.9167255603918569
931139	756	126	18.245999999999999
931621	865	1919	2.5905000000000014
931759	896	2836	1.7379999999999995
940533	61	69	7.2679999999999998
944739	846	2407	0.20800000000000018
945461	996	1166	2.4233111111111114
945721	1047	2782	2.7139999999999986
946718	1180	3033	0.25600000000000023
947586	688,701,1140	1665	21.6386
950148	82,798	3249	1.0825666666666669
952908	1170	1156	3.012
957318	392,668,947	1804	7.6299999999999999
957523	842	1945	0.40820000000000101
957558	847	1611	3.2119999999999997
959519	1182	2589	5.4209627296587932
961629	363,550	194	5.2900444444444457
961785	364	3324	4.2895137566137569
961892	381	2666	0.32487580372250391
969892	721	3131	3.2027555555555569
970317	800	794	0.22600000000000087
975997	669	1875	1.9960000000000004
976859	829	570	0.42609999999999792
979880	180	1523	15.48878153278385
983940	301,807,974,1169	3452	7.0968999999999998
985031	1146	2928	4.2612666666666703
985181	1173	2869	3.4599999999999995
986670	207	2821	2.8531111111111107
986891	456,528	3218	12.212000000000002
988918	652	2337	1.7132768638837339
1000820	471	3058	1.8979999999999997
1000850	857,1053,1241	2240	5.1498222222222214
1001416	596	2221	6.4436000000000009
1008655	187,214,430	2953	14.295999999999999
1009583	891	1270	2.6214111111111107
1010480	1022	3115	6.8293777777777782
1011021	1097	1396	4.7000000000000002
1011849	579,850,1200	1100	10.504177777777779
1016050	808	1344	16.652000000000001
1017893	275,1130	1694	11.045999999999999
1018000	1174	3376	13.17
1018860	110	2256	0.60560000000000014
1029310	820	2601	7.6519555555555581
1029950	939	984	10.570209300411522
1033025	223	1602	5.2719999999999994
1035099	625	2253	0.78418888888888816
1036239	786,1057	1925	3.3560000000000012
1036485	897	2531	6.0560000000000009
1040143	1112,1164	548	15.352000000000002
1041083	555	845	5.4992111111111122
1043517	973	1119	2.8009242106842223
1043558	978	576	0.14400000000000013
1047426	438	269	12.462000000000002
1047774	504	534	0.16999999999999993
1049840	877	3346	0.13199999999999967
1052113	342,640	2525	7.8239999999999998
1054296	152,209,259,1088	385	9.4415666666666684
1060106	318	1226	4.0720000000000001
1060141	329	565	1.5400000000000027
1062074	670	1214	4.1877777777777787
1062123	105,271,909,1105	3428	11.991877777777781
1062383	719	543	3.1060000000000016
1069918	932	780	7.2624555555555554
1074951	643	742	0.7515111111111118
1078527	709,900	1276	6.2581651979088875
1079337	349,720,790	1629	12.530000000000001
1081652	158,755,887	1093	8.6228444444444481
1081921	644	2537	3.6820000000000004
1082865	821	1754	3.3859203106332161
1084298	1060	1747	0.54400000000000048
1085212	222,483,1134	216	22.598177777777778
1086658	268	3001	8.5239999999999991
1092189	60	2696	4.1400000000000006
1092949	705,970,1186	141	6.4880000000000013
1094677	631	1239	0.1460000000000008
1098039	12	45	2.7799999999999998
1101739	782	1710	0.91654444444444527
1102332	183,490,843	1755	19.331077777777779
1103957	1223	2288	5.7476888888888888
1104663	107	735	10.521999999999998
1106871	527,849,863,874	2713	9.7120000000000015
1107666	734	977	19.678000000000001
1108728	928	1787	3.3902713709677412
1109004	971	158	12.662000000000001
1117119	1202	2775	15.990000000000002
1118955	312	2936	2.3060000000000005
1121217	236,453	2846	4.1690964370728718
1122429	1084,1129	1487	10.740000000000002
1125243	320	254	2.1960111111111118
1125277	601,888	1044	6.1966352107773881
1133451	633	1109	20.158000000000001
1133661	674	556	8.2339999999999982
1136133	1113	2587	2.0068999999999986
1138070	47,551	1738	4.0276000000000005
1140344	716	2073	4.9619999999999997
1145494	356	906	11.406000000000001
1147530	780	2177	5.0698181286292909
1152026	472	241	17.475055555555546
1152090	137,360	597	7.9748444444444457
1153806	848	594	19.170000000000002
1156647	79,746	3138	4.2675444444444439
1158603	493	1682	14.401999999999999
1162665	6	3083	0.82199999999999918
1163178	106	3334	5.6360000000000001
1163461	165	502	0.45800000000000018
1166656	771	701	14.619999999999999
1167289	899	1730	0.34399999999999942
1169491	36	723	0.28000000000000025
1170853	330	2667	0.90800000000000036
1171510	478	2389	1.5018777777777785
1172517	681	2360	7.0819999999999999
1172572	692	2643	3.892444444444445
1173951	958	3283	1.2119999999999989
1180436	1026	81	1.6020000000000003
1187034	975	2395	1.6344888888888893
1187723	1087	3057	19.707999999999998
1188544	1256	663	11.951344444444445
1189253	132	3265	1.9740000000000002
1192168	673	3061	4.4760000000000009
1192929	809	489	1.8339999999999996
1193101	444,498,1199	3288	6.4900000000000011
1197012	316	1590	0.34199999999999986
1197454	109,588,960,1050	1983	30.040711111111111
1198407	446,509,559	680	13.510323178807949
1198602	641	1592	2.8279999999999994
1199667	813	95	1.1535111111111107
1199984	476,587	2441	7.2881999999999998
1200930	112,347,352,758	3468	22.076055555555556
1201508	1167	3116	2.258
1206998	558,925	2850	10.121822222222221
1208382	1215	2459	1.5160000000000018
1210398	383	1005	0.61799999999999988
1210467	408	2487	4.0779999999999994
1211822	666	2265	1.7479999999999998
1212767	840	899	0.68400000000000016
1217752	534	665	0.058311111111112188
1217994	574	1259	7.7080000000000002
1219346	338,594,822	1251	3.6499999999999986
1222931	256	1801	10.831211111111113
1225858	783	649	3.0920000000000005
1226066	814	2888	0.025999999999999801
1232785	836	1215	22.76337777777778
1234552	526,556	3379	2.4809444444444448
1237944	591	483	16.012
1238258	645	3327	0.2719999999999998
1245374	825	1368	0.10600000000000076
1245835	930	1187	5.2980000000000018
1246201	469,1069	460	9.7000000000000011
1247173	1209	3163	4.2860000000000005
1250436	266,415	2843	6.9000000000000004
1251945	156,1230	1206	5.2960000000000003
1255575	281	1323	1.8060000000000009
1257240	599	2465	1.1499999999999995
1257398	616	1437	3.402000000000001
1261014	1250	1228	12.533999999999999
1262597	323	2207	6.2940000000000005
1265558	153,671	3382	1.614422222222224
1268250	479,650,838,1240	2457	13.084000000000001
1268754	218	1615	0.61777777777777765
1269435	354	2235	0.72798888888888857
1274086	759,963	229	9.9780444444444463
1275254	48,711,787,855	0	11.113999999999999
1278751	286,660	3107	5.9560000000000004
1279927	1102	1221	5.0401999999999987
1280286	1157	1349	2.7219111111111127
1280471	1195	828	0.49799999999999933
1285423	931	2994	10.6936150712994
1286244	1090	92	2.7442072303401264
1287017	8,512,1042	2538	13.556000000000001
1287712	130	3087	0.70199999999999996
1288964	382	641	3.3059999999999992
1292462	1094	1491	14.936000000000002
1299154	1148	1130	4.6219999999999999
1300004	75	1182	2.0578222222222213
1301272	325	3248	6.5859999999999985
1302666	540,1019	2379	13.346000000000002
1303865	262,388,736,845	3015	12.560000000000002
1306025	221,598,919	2357	8.2299999999999986
1306166	13	1619	2.5179111111111121
1308739	536	2110	1.798
1309383	655	2071	12.454100000000002
1311366	1066	1423	2.8679999999999994
1312961	131	633	17.321999999999999
1314530	455	2540	0.088677777777777606
1316182	740	1763	2.3060000000000005
1325042	1175	2466	0.60599999999999987
1325513	52	2373	2.8100000000000005
1325577	62	624	12.730000000000002
1325685	80	485	2.6868999999999983
1327855	549	2417	4.8849444444444439
1333173	282	2278	10.103999999999999
1334545	529	2780	18.678000000000001
1335398	689	3254	1.3399999999999999
1335942	775	799	1.7880000000000003
1336795	933	676	6.0595744899980213
1336971	73,824,916	1204	16.259888888888888
1338707	17	1057	2.7040000000000002
1346804	373	908	1.2900000000000009
1347078	435	1688	5.258
1348200	636	1218	1.9512111111111108
1355022	770	80	0.88794444444444398
1356023	953	1539	5.2640000000000002
1356182	988	600	8.046214928425357
1361701	801	320	2.9420000000000002
1362454	50,179,717	437	10.826011111111111
1362543	938	1886	4.7199999999999998
1366260	418	2652	7.8840000000000003
1367039	584	2674	0.29400000000000048
1367847	9,697	2767	2.0077481481481492
1371709	176	472	1.8119999999999994
1375265	859	870	2.1699999999999999
1377255	146,284,586,731	2312	16.99217777777778
1377407	1220	2807	0.065999999999999837
1377656	936,1190	1673	6.0366777777777774
1377946	201,561,873,1045	1452	21.484000000000005
1381995	104,379	1910	18.478277777777777
1383655	1100	1584	1.2219999999999995
1383785	1115	2008	1.3079999999999998
1385178	111,630	3296	5.0844000000000023
1385615	245	218	5.2937777777777804
1386456	445	1266	0.70199999999999996
1388289	257,581	1876	11.622277777777777
1390680	1159	23	3.0028555555555534
1393396	443	1500	2.5
1395136	982,1062	2637	12.635350000000001
1395237	826	174	1.0747111111111118
1396040	948	1992	14.674000000000001
1398005	121	1712	11.554000000000002
1401618	819	668	0.72315555555555444
1402804	1068	75	1.6760000000000002
1403662	1211	1555	0.81361111111111162
1404585	102	567	16.254000000000001
1405505	940,1185	1552	8.9199999999999999
1405925	348	2127	14.058
1407729	723	1409	0.16289999999999974
1408622	868	2039	1.3040000000000003
1412947	410	811	0.75926666666666653
1413364	508	282	17.310000000000002
1415179	5,797	2114	4.8060000000000009
1415908	628,1104	3325	1.2042777777777784
1417358	71	2630	1.0760000000000003
1425280	319	2096	0.76999999999999957
1425931	485	2443	1.508
1427135	704	250	19.968000000000004
1427792	870	2566	3.7199999999999998
1432665	634,713,861,993	1844	14.816000000000001
1433404	648	2935	0.90799999999999947
1436828	1254	973	3.4337777777777787
1437929	149,501	1957	4.4092111111111114
1442482	1116	1806	3.8220000000000001
1443669	98	3427	5.21
1445522	871,1080	587	4.2564000000000011
1447815	966	201	6.6763222222222227
1448975	1191	1724	2.0099999999999998
1450231	454,680	2233	16.927444444444443
1455336	58	926	1.6980999999999999
1455454	78	3395	2.6343666666666667
1456119	224	1718	2.4321655787408591
1459301	866	3384	6.516
1459461	46,302,1004	2965	17.180000000000003
1460711	1075	3186	3.1289470085470072
1472042	774	421	5.9755222222222226
1473000	911	1060	2.3620000000000001
1476435	89,554	338	9.0840000000000014
1478006	602	316	1.1020444444444437
1478128	626	1178	4.9480000000000004
1479065	791	823	13.808
1483128	502,1029,1095	2720	16.23
1486077	331,737	877	14.696000000000002
1486212	906	2137	3.4240000000000004
1486682	983	46	14.588000000000001
1488456	65	3340	0.4659999999999993
1488768	247,398	1176	3.27336038647343
1495368	142	1400	13.67
1496935	447	322	0.05400000000000027
1497125	475	1434	1.7279999999999998
1500823	3	630	0.52200000000000024
1509697	532	3148	1.5999999999999996
1511285	793	2840	1.4634709617180224
1512691	1079	526	0.051999999999999602
1516078	91,96,191,664	82	14.446989473684212
1517850	802	73	4.2342777777777778
1518146	332,1119	3462	3.3529444444444443
1522177	546,969	2554	3.7637111111111112
1522895	269,788	120	4.0000000000000009
1525069	954	2989	1.8160444444444432
1527195	39	1045	0.48599999999999977
1529531	489	283	1.2639999999999993
1533245	1176	1733	2.3359999999999999
1534135	170,295,728,761	1853	8.7579999999999991
1534695	230	3101	21.162000000000003
1537087	699	1445	1.8860000000000028
1544280	883	1946	0.65799999999999947
1545836	1229	1802	1.6675444444444443
1554244	451	2878	5.5000000000000009
1559917	250	1534	9.308944444444446
1560030	274	86	1.6120000000000001
1560697	390	1830	1.7060000000000004
1563073	894	2753	4.1076000000000006
1566607	264	2947	0.44400000000000084
1571535	1184	2115	9.1340000000000003
1575546	656	299	0.87418888888888857
1576140	129,744	2059	7.0823999999999989
1576941	908	1170	6.7439999999999998
1577676	1055	1968	0.56599999999999895
1578451	200,283,507,1217	1149	27.124000000000002
1580066	240	3287	2.3759999999999994
1581669	563	519	6.930026495726497
1582128	637	647	1.7220000000000006
